text,label
Regulators Probe Fund Trades at Bank of NY (AP) AP - Bank of New York Co. Tuesday said regulators are looking into mutual-fund transactions that were cleared by the company's Pershing LLC unit.,Business
"Toshiba wins 4 Hollywood studios #39; support for HD DVD format TOKYO, Nov 29, 2004 (Kyodo via COMTEX) -- Toshiba Corp. said Monday it has won support from four US film studios for its next-generation DVD format called HD DVD.",Tech
IBM Putting PC Business Up for Sale International Business Machines Corp.'s possible exit from the personal computer business would be the latest move in what amounts to a long goodbye from a field it pioneered and revolutionized.,Tech
"Faster AMD Athlon 64 #39;s On The Way Chips such as the Athlon 64 FX and Intel #39;s Pentium 4 Extreme Edition populate the very top of the desktop market, appearing mainly in game machines fitted with the latest graphics cards and high-performance storage systems to render games with the",Tech
"Asia-Pacific powers to set sights on N. Korean nukes, trade &lt;b&gt;...&lt;/b&gt; SANTIAGO : Asia-Pacific power brokers, starring US Secretary of State Colin Powell, convene here Wednesday determined to suppress terrorism, free up world trade and thwart North Korean nuclear ambitions.",Politics
Blind Students to Launch NASA Rocket (AP) AP - A dozen blind students from across the United States are at a summer camp this week working on a project most don't associate with the visually impaired #151; launching a NASA rocket.,Tech
IBM Taps into China SMBs Officials announced the launch of an IBM Innovation Center in Beijing Thursday to find better ways to get software from ISVs (define) around the world into the computers of small- to medium-sized businesses (SMBs) in China.,Tech
"Intel Doubles Dividend, Expands Buyback SAN FRANCISCO (Reuters) - Intel Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=INTC.O target=/stocks/quickinfo/fullquote""&gt;INTC.O&lt;/A&gt;, the world's largest maker of computer chips, said on Wednesday it would double its quarterly dividend to 8 cents a share, the second time this year it has doubled its cash payout.",Business
"Women's Preview: Time for Some New Stars (AP) AP - No Diana Taurasi, no Alana Beard. Nicole Ohlde is gone and so is Nicole Powell. Lindsay Whalen and Kelly Mazzante? They've moved on, too. A class that might have been the best in women's basketball is no longer around. It's time for some new stars to emerge.",Sports
"Perrigo to Buy Agis, a Maker of Generic Prescription Drugs The Perrigo Company, the world #39;s largest maker of store-branded over-the-counter drugs, plans to announce today that it has reached an agreement to buy Agis Industries, a developer and",Business
"Eight Terror Suspects Face British Charges LONDON - Two of the suspects allegedly had surveillance plans of the Prudential Building in Newark, N.J., mentioned in the Aug. 1 U.S...",Politics
"Third Quarter Gannett Earns Up 11 Percent NEW YORK - Gannett Co., the largest newspaper publisher in the country, reported an 11 percent increase in third-quarter earnings Tuesday on gains in advertising, particularly classified real estate and help-wanted ads.",Business
"Central bank bumps rate The Bank of Canada rate will hit four per cent by late next year, an economist predicts. OTTAWA -- The Bank of Canada raised its key policy interest rate yesterday while hinting that this could be the start of a new upward trend in borrowing costs.",Business
"Italian PM acquitted of attempting to bribe judge HAMISH ROBERTSON: The Italian Prime Minister, Silvio Berlusconi, has been acquitted of attempting to bribe a judge after a marathon court case that #39;s divided the nation.",Politics
"It #39;s on to LA for the Giants Bee Staff Writer. SAN DIEGO - The San Diego Padres returned the favor, and the playoff-chasing Giants gladly accepted it before a disappointed record crowd of 45,389 at Petco Park.",Sports
"Jerusalem Strife Echoes Ancient History It may be called the City of Peace, but no other city has been more bitterly fought over than Jerusalem. Eric Cline, a historian, archaeologist, and author of the new book &lt;I&gt;Jerusalem Besieged: From Ancient Canaan to Modern Israel&lt;/I&gt; discusses the holy city's turbulent history.",Tech
"Mary Hardin-Baylor, continuing rapid rise, poised to win first &lt;b&gt;...&lt;/b&gt; Make no mistake. The players and coaches on the Mary Hardin-Baylor football team are making every effort to win Saturday #39;s NCAA Division III championship game in Salem, Va.",Sports
"Chavez Pushes Anti-Terrorism Plan After Bomb Attack CARACAS, Venezuela (Reuters) - Venezuela's President Hugo Chavez pressed for a new anti-terrorism proposal on Saturday after a car bomb killed a top state prosecutor investigating opponents accused of backing a 2002 coup against him.",Politics
"21 killed, 96 hurt in Iraq car bombings BAGHDAD - Insurgents detonated two car bombs at the gates of the main US-Iraqi headquarters here and near major hotels yesterday, killing at least 21 people and wounding 96.",Politics
"Stock Options Expensing Postponed Accounting standards setters yesterday agreed to give companies six more months to comply with a plan that would require them to treat stock options as an expense, cheering both overburdened businesses and lobbyists trying to scuttle the plan.",Business
"Kerrys Unilateralism Of all the exchanges in the first presidential debate, at the University of Miami Thursday night, the one I found most perplexing was over the North Korean nuclear issue.",Politics
"US manufacturing activity picks up, construction surges to record &lt;b&gt;...&lt;/b&gt; US manufacturing activity remained strong in September and construction spending surged to a record high in August, according to a pair of reports issued Friday that provided an optimistic look at the sturdiness of the economy.",Business
"IAEA chief hopes Iran suspend enrichment process The International Atomic Energy Agency (IAEA) head, Mohammad ElBaradei, on Monday expressed his hope that suspension of uranium enrichment will be included in the preliminary Iran-EU agreement.",Politics
"Costantino leads R.I. to win SOUTH WILLIAMSPORT, Pa. -- Chris Costantino struck out Jacob Maxwell with the bases loaded to end the game as Lincoln, R.I., held on to beat Davenport, Iowa, 3-2, last night in Little League World Series action. Costantino finished with 15 strikeouts and allowed just four hits in picking up the win.",Sports
US elections polling begins today WASHINGTON: Polling for the US elections will begin according to Pakistan time at 5:00 pm on Tuesday as Americans vote in one of the closest presidential elections in decades after a long and often bitter campaign between Republican incumbent George W,Business
"Shoppers still frugal lot The quartet, of course, represents the four hurricanes that raked across Florida in late August and the first half of September -- storms blamed for death, destruction and a dampening of retail sales as well.",Business
Iran Dismisses New Nuke Site Charge as 'A New Lie' VIENNA (Reuters) - A senior Iranian official said on Thursday that the latest allegation that Tehran is hiding a nuclear site from U.N. inspectors was a lie and denied that the U.N. nuclear watchdog had even asked to visit it.,Politics
"Chiefs Stun Falcons in 56-10 Rout (AP) AP - Shredding what had been the NFL's leading defense against the rush, Priest Holmes and Derrick Blaylock each scored four times on the ground Sunday in Kansas City's stunning 56-10 rout of Atlanta.",Sports
"Tough Quarter for Circuit City Circuit City (CC:NYSE - news - research) Monday said same-store sales fell 4.3 in the third-quarter, attributing the decline to decreased promotions as well as weaker sales of music and movie software and wireless products.",Business
"Colombian Military Kills Militia Leader A former U.S.-trained Colombian army officer who later joined an outlawed paramilitary group was killed in a clash with army troops Tuesday, the army said.",Politics
NAPSTER FOUNDER REVEALS NEW FILE-SHARING PROJECT NAPSTER creator SHAWN FANNING has revealed his plans for a new licensed file-sharing service with an almost unlimited selection of tracks.,Tech
"Chelsea pair reveal Mutu backing Chelsea striker Mateja Kezman and club keeper Petr Cech have come out in support of team-mate Adrian Mutu. quot;It was a shock for all of us, quot; said Kezman about Mutu failing a drug test.",Sports
